DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
mysql	xt-1M-1000-120-8	2610	3764	0	8	.25	0	25	4.96271952336815086806174467933407008663E04	1100
mysql	xt-1M-1000-120-8	2610	3804	0	8	.5	0	25	4.9576014276802424026379110596203546921E04	1100
mysql	xt-1M-1000-120-8	2610	3806	0	8	.75	0	25	4.95390690251292104794154339689894849403E04	1100
mysql	xt-1M-1000-120-8	2610	3823	0	8	1	0	25	4.95456842817945337276841392580978512632E04	1100
mysql	xt-1M-1000-120-8	2610	3843	0	8	.25	0	50	4.97682968149908004501527303906682624462E04	1100
mysql	xt-1M-1000-120-8	2610	3863	0	8	.5	0	50	4.97809275595333797809814745341836825839E04	1100
mysql	xt-1M-1000-120-8	2610	4164	0	8	.75	0	50	4.97524681333595242772192360577867461919E04	1100
mysql	xt-1M-1000-120-8	2610	4184	0	8	1	0	50	4.97831099941074585290073746049318786494E04	1100
mysql	xt-1M-1000-120-8	2610	4204	0	8	.25	0	75	4.98389212966277654471253669363499677812E04	1100
mysql	xt-1M-1000-120-8	2610	4224	0	8	.5	0	75	4.98702406157701602076434261165309227602E04	1100
mysql	xt-1M-1000-120-8	2610	4244	0	8	.75	0	75	4.98685932309564719358533791523482245132E04	1100
mysql	xt-1M-1000-120-8	2610	4265	0	8	1	0	75	4.98895532828689536694046276909862028239E04	1100
mysql	xt-1M-1000-120-8	2610	4384	0	8	.25	0	100	4.99618287056124186638464158316453654077E04	1100
mysql	xt-1M-1000-120-8	2610	4604	0	8	.5	0	100	4.99981345664408359321790873570634835287E04	1100
mysql	xt-1M-1000-120-8	2610	4625	0	8	.75	0	100	5.00192219971679004821739052501389162738E04	1100
mysql	xt-1M-1000-120-8	2610	4724	0	8	1	0	100	4.99896031108881083793276467636728549925E04	1100
mysql	xt-1M-1000-120-8	2610	4765	0	8	.25	.01	0	6.11895967637087337860407436669300237021E04	400
mysql	xt-1M-1000-120-8	2610	4805	0	8	.5	.01	0	6.23156144286384242613725183679849929655E04	400
mysql	xt-1M-1000-120-8	2610	4824	0	8	.75	.01	0	6.5077678412966154523119797587180521433E04	400
mysql	xt-1M-1000-120-8	2610	4844	0	8	1	.01	0	6.30725578085183836912995995631598107026E04	400
mysql	xt-1M-1000-120-8	2610	5205	0	8	.25	.1	0	6.1385357262972453555413196668802049968E04	400
mysql	xt-1M-1000-120-8	2610	5245	0	8	.5	.1	0	6.18445450498787806525972735582846468741E04	400
mysql	xt-1M-1000-120-8	2610	5284	0	8	.75	.1	0	6.47290608328747018895615483397541735461E04	400
mysql	xt-1M-1000-120-8	2610	5304	0	8	1	.1	0	6.24631721489971346704871060171919770774E04	400
mysql	xt-1M-1000-120-8	2610	5606	0	8	.25	1	0	6.05569914347955243093375581740766412517E04	700
mysql	xt-1M-1000-120-8	2610	5608	0	8	.5	1	0	5.80216720406744307317921084651486181123E04	400
mysql	xt-1M-1000-120-8	2610	5626	0	8	.75	1	0	6.10942516839804807951381612430021255576E04	400
mysql	xt-1M-1000-120-8	2610	5628	0	8	1	1	0	5.92789149624749550039053214249329303495E04	400
oracle	pk-xt-1M-1000-120-1	1329	7207	1	1	.25	0	25	7.75209967146580561933085043975661732312E01	800
oracle	pk-xt-1M-1000-120-1	1329	7246	1	1	.5	0	25	9.02306720997895495440240120520261127236E01	600
oracle	pk-xt-1M-1000-120-1	1329	7286	1	1	.75	0	25	9.08461428364986674895724955456136476898E01	700
oracle	pk-xt-1M-1000-120-1	1329	7306	1	1	1	0	25	1.14760804125173194065076505811990256671E02	500
oracle	pk-xt-1M-1000-120-1	1329	7327	1	1	.25	0	50	1.09875200097735177573214667766392052509E02	1100
oracle	pk-xt-1M-1000-120-1	1329	7366	1	1	.5	0	50	1.39140101467745275746125990279101311528E02	100
oracle	pk-xt-1M-1000-120-1	1329	7406	1	1	.75	0	50	1.46065803837650891987778307109563077347E02	300
