DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
oracle	pk-xt-1M-1000-120-1	1329	7406	1	1	0.75	0	0.5	0.0216637687585018	0.272727272727273
oracle	pk-xt-1M-1000-120-1	1329	7427	1	1	1	0	0.5	0.0156203684023559	1
oracle	pk-xt-1M-1000-120-1	1329	7467	1	1	0.25	0	0.75	0.0128511924788474	0.0909090909090909
oracle	pk-xt-1M-1000-120-1	1329	7506	1	1	0.5	0	0.75	0.0146513889721542	1
oracle	pk-xt-1M-1000-120-1	1329	7546	1	1	0.75	0	0.75	0.0132405229351333	0.636363636363636
oracle	pk-xt-1M-1000-120-1	1329	7587	1	1	1	0	0.75	0.0119358229946977	0.545454545454545
oracle	pk-xt-1M-1000-120-1	1329	7627	1	1	0.25	0	1	0.0128548490675473	0.727272727272727
oracle	pk-xt-1M-1000-120-1	1329	7666	1	1	0.5	0	1	0.014655108712075	1
oracle	pk-xt-1M-1000-120-1	1329	7686	1	1	0.75	0	1	0.0198749794661493	0.272727272727273
oracle	pk-xt-1M-1000-120-1	1329	7706	1	1	1	0	1	0.0130368415533721	0.636363636363636
oracle	pk-xt-1M-1000-120-1	1329	7726	1	1	0.25	0.01	0	0.013929212699711	1
oracle	pk-xt-1M-1000-120-1	1329	7747	1	1	0.5	0.01	0	0.0140054090143835	1
oracle	pk-xt-1M-1000-120-1	1329	7766	1	1	0.75	0.01	0	0.0136625312867762	1
oracle	pk-xt-1M-1000-120-1	1329	7786	1	1	1	0.01	0	0.013911110672039	1
oracle	pk-xt-1M-1000-120-1	1329	8126	1	1	0.25	0.1	0	0.0142884709699333	1
oracle	pk-xt-1M-1000-120-1	1329	8146	1	1	0.5	0.1	0	0.0135041964518119	1
oracle	pk-xt-1M-1000-120-1	1329	8166	1	1	0.75	0.1	0	0.0137069977701968	1
oracle	pk-xt-1M-1000-120-1	1329	8186	1	1	1	0.1	0	0.0151258938834345	1
oracle	pk-xt-1M-1000-120-1	1329	8526	1	1	0.25	1	0	0.0193174774394589	1
oracle	pk-xt-1M-1000-120-1	1329	8547	1	1	0.5	1	0	0.0167211048330376	1
oracle	pk-xt-1M-1000-120-1	1329	8567	1	1	0.75	1	0	0.0142576507491602	1
oracle	pk-xt-1M-1000-120-1	1329	8586	1	1	1	1	0	0.0138570776593219	1
oracle	pk-xt-1M-1000-120-2	1610	9266	1	2	0.25	0	0.25	0.00261579549544331	1
oracle	pk-xt-1M-1000-120-2	1610	9305	1	2	0.5	0	0.25	0.0025338898836802	1
oracle	pk-xt-1M-1000-120-2	1610	9306	1	2	0.75	0	0.25	0.00287306593665902	1
oracle	pk-xt-1M-1000-120-2	1610	9308	1	2	1	0	0.25	0.00294406994405122	1
oracle	pk-xt-1M-1000-120-2	1610	9310	1	2	0.25	0	0.5	0.00217648957169556	1
oracle	pk-xt-1M-1000-120-2	1610	9312	1	2	0.5	0	0.5	0.00216978567674383	1
oracle	pk-xt-1M-1000-120-2	1610	9313	1	2	0.75	0	0.5	0.0023368554295488	1
oracle	pk-xt-1M-1000-120-2	1610	9315	1	2	1	0	0.5	0.00131782489489277	1
oracle	pk-xt-1M-1000-120-2	1610	9317	1	2	0.25	0	0.75	0.00124334326923017	1
oracle	pk-xt-1M-1000-120-2	1610	9319	1	2	0.5	0	0.75	0.000597436372505743	1
oracle	pk-xt-1M-1000-120-2	1610	9321	1	2	0.75	0	0.75	0.00103191946092574	1
oracle	pk-xt-1M-1000-120-2	1610	9323	1	2	1	0	0.75	0.000481554856048215	1
oracle	pk-xt-1M-1000-120-2	1610	9329	1	2	0.25	0	1	0.0010878685892614	1
oracle	pk-xt-1M-1000-120-2	1610	9334	1	2	0.5	0	1	0.00044652391621128	0.0909090909090909
oracle	pk-xt-1M-1000-120-2	1610	9337	1	2	0.75	0	1	0.00113288806701787	0.454545454545455
oracle	pk-xt-1M-1000-120-2	1610	9340	1	2	1	0	1	0.000408898465249999	1
oracle	pk-xt-1M-1000-120-2	1610	9341	1	2	0.25	0.01	0	0	0.636363636363636
oracle	pk-xt-1M-1000-120-2	1610	9434	1	2	0.5	0.01	0	0.00110122438771241	0.363636363636364
oracle	pk-xt-1M-1000-120-2	1610	9436	1	2	0.75	0.01	0	0.000527698294777717	0.272727272727273
oracle	pk-xt-1M-1000-120-2	1610	9439	1	2	1	0.01	0	0.000790531369617964	0.181818181818182
oracle	pk-xt-1M-1000-120-2	1610	9441	1	2	0.25	0.1	0	0.00112315595210808	0.363636363636364
oracle	pk-xt-1M-1000-120-2	1610	9443	1	2	0.5	0.1	0	0.00452307874983631	1
oracle	pk-xt-1M-1000-120-2	1610	9445	1	2	0.75	0.1	0	0.00347136062690997	1
oracle	pk-xt-1M-1000-120-2	1610	9447	1	2	1	0.1	0	0.00168587362922199	0.545454545454545
oracle	pk-xt-1M-1000-120-2	1610	9448	1	2	0.25	1	0	0.00116999677733068	0.545454545454545
oracle	pk-xt-1M-1000-120-2	1610	9450	1	2	0.5	1	0	0.0011015233656283	0.181818181818182
oracle	pk-xt-1M-1000-120-2	1610	9452	1	2	0.75	1	0	0.00111817266999494	0.272727272727273
oracle	pk-xt-1M-1000-120-2	1610	9454	1	2	1	1	0	0.00584584808789119	0.0909090909090909
oracle	pk-xt-1M-1000-120-4	1709	8686	1	4	0.25	0	0.25	0.00547013859907234	1
oracle	pk-xt-1M-1000-120-4	1709	8766	1	4	0.5	0	0.25	0.0053660026915305	0.272727272727273
oracle	pk-xt-1M-1000-120-4	1709	8806	1	4	0.75	0	0.25	0.00699391780979298	1
oracle	pk-xt-1M-1000-120-4	1709	9413	1	4	1	0	0.25	0.00680157235506864	1
