EXPERIMENTNAME	RUNID	BATCHSETID	MPL	NUMEXECXACTS	PROCTIME	TPS
xt-30K-1000-120-2	2669	6126	300	7598.4	36084811	6.33139848641895024236316983745209817121E-02
xt-30K-1000-120-2	2669	6126	400	7483.8	48156176.4	6.23590708286885743158330896515690163547E-02
xt-30K-1000-120-2	2669	6126	500	1133.4	61060070	9.44410040529584235944699547538087125314E-03
xt-30K-1000-120-2	2669	6126	600	644.2	72826272	5.36781343933028294635213327733839954226E-03
xt-30K-1000-120-2	2669	6126	700	733.4	85814639.2	6.11121849362289430807723484355627874664E-03
xt-30K-1000-120-2	2669	6126	800	813.6	96960222.2	6.77933317677500844738778435138907165132E-03
xt-30K-1000-120-2	2669	6126	900	924.6	111373964.4	7.70424203298812530692502405690970511818E-03
xt-30K-1000-120-2	2669	6126	1000	887.2	110686161.8	7.39259407392594073925940739259407392594E-03
xt-30K-1000-120-2	2669	6146	100	7469.8	12041988.6	6.22424210209710100863880720498553394918E-02
xt-30K-1000-120-2	2669	6146	200	7571.4	24076883.2	6.30887965134653955368670858317117462357E-02
xt-30K-1000-120-2	2669	6146	300	7637.4	36086941.4	6.3639060610580472034761232667316353804E-02
xt-30K-1000-120-2	2669	6146	400	7697	47999872.8	6.41356807677202243640059533000073711149E-02
xt-30K-1000-120-2	2669	6146	500	1173.6	60631369.2	9.77903710880186170137905897327763675348E-03
xt-30K-1000-120-2	2669	6146	600	720.8	72835314.4	6.00608230694652521343538820521405320312E-03
xt-30K-1000-120-2	2669	6146	700	717.8	85517570.2	5.98109772088787849292774710774444493814E-03
xt-30K-1000-120-2	2669	6146	800	815.8	99297575.6	6.79766467695832344922093436972057183464E-03
xt-30K-1000-120-2	2669	6146	900	900.2	111538443.2	7.50094157021818823136670703806733368988E-03
xt-30K-1000-120-2	2669	6146	1000	1006.2	120201190.6	8.38418978676912953812150594524668988634E-03
xt-30K-1000-120-2	2669	6166	100	7673.8	12039411.2	6.39421523068936714553346280779398597013E-02
xt-30K-1000-120-2	2669	6166	200	7657.6	24075762	6.38070593537258251410279058586212938813E-02
xt-30K-1000-120-2	2669	6166	300	7755.6	36050001.2	6.46237533548892404757574421291486936499E-02
xt-30K-1000-120-2	2669	6166	400	7808.6	47930026	6.50652681299545786256242290656514281522E-02
xt-30K-1000-120-2	2669	6166	500	952.8	60740874.2	7.93923780942129211042810137942245916174E-03
xt-30K-1000-120-2	2669	6166	600	635.6	72766799	5.29613705296137052961370529613705296138E-03
xt-30K-1000-120-2	2669	6166	700	700	86063807.8	5.83276949904562917982226658386731507914E-03
xt-30K-1000-120-2	2669	6166	800	813.2	97416907.4	6.77602189480107353634013850144706416056E-03
xt-30K-1000-120-2	2669	6166	900	872.2	107640689	7.26764406548959944867323157333271069712E-03
xt-30K-1000-120-2	2669	6166	1000	960.2	119592314.4	8.00089225564282278224086166430644267568E-03
xt-30K-1000-120-2	2669	6167	100	7846	12037893	6.53770133064936334107379689575184268576E-02
xt-30K-1000-120-2	2669	6167	200	7848.4	24063530.6	6.53967936539679365396793653967936539679E-02
xt-30K-1000-120-2	2669	6167	300	7647.8	36080128	6.37252941372529413725294137252941372529E-02
xt-30K-1000-120-2	2669	6167	400	7848.8	48015082.8	6.54003441956371255353765132051287570523E-02
xt-30K-1000-120-2	2669	6167	500	687.4	60804284	5.72778717717521451533398348482611527254E-03
xt-30K-1000-120-2	2669	6167	600	620.4	73095124.2	5.1694913834311713440399883485333045884E-03
xt-30K-1000-120-2	2669	6167	700	702.8	85273746.8	5.85608105856081058560810585608105856082E-03
xt-30K-1000-120-2	2669	6167	800	799	98836902.2	6.65768971510911503111881444197615551876E-03
xt-30K-1000-120-2	2669	6167	900	891.6	110315383	7.42926964132821815712232955765787240704E-03
xt-30K-1000-120-2	2669	6167	1000	916.4	114875163.8	7.63602280485130418140397515084534748412E-03
xt-30K-1000-120-2	2669	6186	100	7215.8	12044207	6.01258545628329013123913074136031858758E-02
xt-30K-1000-120-2	2669	6186	200	7303.8	24078230.4	6.08592180781033089276196521745975016562E-02
xt-30K-1000-120-2	2669	6186	300	7399.8	36114676	6.16591423630604972988520503397633061407E-02
xt-30K-1000-120-2	2669	6186	400	7466.2	48132395.4	6.22123182770506477528830930057455462176E-02
xt-30K-1000-120-2	2669	6186	500	515.8	61015196.2	4.29791754029608801930438203870796784022E-03
xt-30K-1000-120-2	2669	6186	600	660.4	72397655.8	5.50281074416493656564633260116006214412E-03
xt-30K-1000-120-2	2669	6186	700	700.4	85734214	5.8361316879286065444000966578063677496E-03
xt-30K-1000-120-2	2669	6186	800	817	97829780.8	6.80770929331477947854779978501970652692E-03
xt-30K-1000-120-2	2669	6186	900	898.6	111286696.2	7.48758457487584574875845748758457487584E-03
xt-30K-1000-120-2	2669	6186	1000	967	122654141	8.05756694802948621376096107854002549738E-03
xt-30K-1000-120-2	2669	6188	100	7295.6	12042449	6.07909927246992215616800358999410711008E-02
xt-30K-1000-120-2	2669	6188	200	7425	24067659	6.18689162378115761568527106815250820009E-02
xt-30K-1000-120-2	2669	6188	300	7450.6	36051802.8	6.20823319422896850060517275300825651493E-02
xt-30K-1000-120-2	2669	6188	400	7520.6	48094523.6	6.2665608906080475158745773660434380412E-02
xt-30K-1000-120-2	2669	6188	500	904.4	60831077.4	7.53591307535913075359130753591307535914E-03
xt-30K-1000-120-2	2669	6188	600	663.2	73229817	5.52621537193826606870099232231923440894E-03
xt-30K-1000-120-2	2669	6188	700	712.8	85522084.6	5.93949426584064206277594084946795868878E-03
xt-30K-1000-120-2	2669	6188	800	811.2	96174081.8	6.75932406759324067593240675932406759326E-03
xt-30K-1000-120-2	2669	6188	900	865.8	109728581.4	7.21430192877699450670820905954944775442E-03
xt-30K-1000-120-2	2669	6188	1000	972	122754244.6	8.0992575680562615093616418494971294298E-03
xt-30K-1000-120-2	2669	6206	100	7440.6	12038117.8	6.19990070247737984059901442785480668449E-02
xt-30K-1000-120-2	2669	6206	200	7481	24087842.6	6.23357447858383871056195411197729165931E-02
xt-30K-1000-120-2	2669	6206	300	7535.2	36046246.8	6.27870546278705462787054627870546278705E-02
xt-30K-1000-120-2	2669	6206	400	7563.8	48065415.4	6.3025468999041717846197065305676646674E-02
xt-30K-1000-120-2	2669	6206	500	1066.8	60794767	8.8891424023335251640640181703749560161E-03
xt-30K-1000-120-2	2669	6206	600	700.4	73407258.8	5.83611502445592489021673029970586196248E-03
xt-30K-1000-120-2	2669	6206	700	715.8	85793956.8	5.96444353809224433176861575187968977834E-03
xt-30K-1000-120-2	2669	6206	800	800.2	98385586.2	6.66771101649004397930078642789966586388E-03
xt-30K-1000-120-2	2669	6206	900	900	111409985.2	7.49927507020152323120005703640083367322E-03
xt-30K-1000-120-2	2669	6206	1000	989.8	125078400.2	8.2475495468454282246183005445056592018E-03
xt-30K-1000-120-2	2669	6226	100	7620.2	12038861	6.34955284694454564287122573319267995985E-02
xt-30K-1000-120-2	2669	6226	200	7606	24053989.4	6.33771018356358474136948849659561906533E-02
xt-30K-1000-120-2	2669	6226	300	7593.4	36017553.8	6.3272427454740589718515212164612337793E-02
xt-30K-1000-120-2	2669	6226	400	7692.4	48044174.2	6.40971383637009667585568590930137417913E-02
xt-30K-1000-120-2	2669	6226	500	697.2	60749994.8	5.8094329443214252927613777745028129168E-03
xt-30K-1000-120-2	2669	6226	600	629.2	73202875.2	5.24284386519976794681232145927402576838E-03
xt-30K-1000-120-2	2669	6226	700	691.4	84143541.2	5.76111912158032737832170959326784128102E-03
xt-30K-1000-120-2	2669	6226	800	791.4	93322270.6	6.59437405952349578434262297412258257556E-03
xt-30K-1000-120-2	2669	6226	900	863.4	106552978.6	7.19431612068452658168590542489498428868E-03
xt-30K-1000-120-2	2669	6226	1000	931.4	116020325.4	7.76091816954242114847434855551199844146E-03
xt-30K-1000-120-2	2669	6246	100	7100	12045176	5.91610459794332427058988668020122241942E-02
xt-30K-1000-120-2	2669	6246	200	7226.6	24086175	6.02159456834311735936088003718480590467E-02
xt-30K-1000-120-2	2669	6246	300	7292	36131331.2	6.07607931382301243479460593713371716937E-02
xt-30K-1000-120-2	2669	6246	400	6981.6	48268773.4	5.8174463055759512526747952924944261649E-02
xt-30K-1000-120-2	2669	6246	500	797.2	61010629.4	6.64272441692844822557932189549291314962E-03
xt-30K-1000-120-2	2669	6246	600	624	73245606.6	5.1995050472038230012230547366308106755E-03
xt-30K-1000-120-2	2669	6246	700	721.6	86077372	6.01276272091705484497060011163699077564E-03
xt-30K-1000-120-2	2669	6246	800	810.2	96164963.4	6.75103671163465572322426010947885443824E-03
xt-30K-1000-120-2	2669	6246	900	899.8	110951974	7.4975960725803469903958822661589543162E-03
xt-30K-1000-120-2	2669	6246	1000	982.6	123599786.6	8.1875411462278458224621080567198048508E-03
xt-30K-1000-120-2	2669	6247	100	7199	12045510.8	5.99857678723993624029897160547948782572E-02
xt-30K-1000-120-2	2669	6247	200	7276.4	24088964.6	6.06308060397266636919646229375945841101E-02
xt-30K-1000-120-2	2669	6247	300	7409.2	36128678.4	6.17374682665443421133273651050762358138E-02
xt-30K-1000-120-2	2669	6247	400	7406	48069312.8	6.17105977503062674764817780136866338253E-02
xt-30K-1000-120-2	2669	6247	500	1055	60932479.6	8.79080255726083489842014956914787560664E-03
xt-30K-1000-120-2	2669	6247	600	605.2	73315936	5.0428290504282905042829050428290504283E-03
xt-30K-1000-120-2	2669	6247	700	691.8	82296861.6	5.76446234187690212655414096290248486378E-03
xt-30K-1000-120-2	2669	6247	800	778.6	92374968.2	6.48771575334321481151499052126267820844E-03
xt-30K-1000-120-2	2669	6247	900	900.4	111596873.6	7.50260807023485323153335703973383370654E-03
xt-30K-1000-120-2	2669	6247	1000	945.8	117646735.6	7.88090632349080074230316286711592094438E-03
xt-30K-1000-120-2	2669	6266	100	7333.4	12039227.4	6.11057598081228670982354453613697105485E-02
xt-30K-1000-120-2	2669	6266	200	7189.8	24121328.6	5.9909314957131162753436599411943882813E-02
xt-30K-1000-120-2	2669	6266	300	7448.4	36085787	6.2064207805137665955818752366346775732E-02
xt-30K-1000-120-2	2669	6266	400	7498.6	48028243	6.24822928211216008328923546638428457027E-02
xt-30K-1000-120-2	2669	6266	500	1287.4	60480829.8	1.07273135971157337330291657460202156757E-02
xt-30K-1000-120-2	2669	6266	600	621.4	71989084.6	5.17793125512541349784541849793703593612E-03
xt-30K-1000-120-2	2669	6266	700	705.8	83131762.4	5.88114524076856157918601927228970208324E-03
xt-30K-1000-120-2	2669	6266	800	800.8	98407358.4	6.67267724513958461028128160455848935886E-03
xt-30K-1000-120-2	2669	6266	900	896.2	111526588.2	7.4676238036510820091466618059761213553E-03
xt-30K-1000-120-2	2669	6266	1000	997.6	123665050.8	8.31252985557949025488915224266959277026E-03
xt-30K-1000-120-2	2669	6267	100	7471.2	12040982.4	6.22541907233368343650479396875093357974E-02
xt-30K-1000-120-2	2669	6267	200	7387.2	24078677	6.15542549674394591243616775940346543015E-02
xt-30K-1000-120-2	2669	6267	300	7278.4	36104145.4	6.06476704461164041553587403728623035295E-02
xt-30K-1000-120-2	2669	6267	400	7529.4	47979501	6.27390404976856279147536385562572528164E-02
xt-30K-1000-120-2	2669	6267	500	1184.6	60730757	9.8707054409756797857639971977004664317E-03
xt-30K-1000-120-2	2669	6267	600	667.8	73328243.4	5.56447050881149813208595064867112375512E-03
xt-30K-1000-120-2	2669	6267	700	741.4	85727431.6	6.1777475973033860979390780011637841529E-03
xt-30K-1000-120-2	2669	6267	800	776	95472018.6	6.46605298890497414832597449523364734462E-03
xt-30K-1000-120-2	2669	6267	900	900	111426143.4	7.4992500749925007499250074992500749925E-03
xt-30K-1000-120-2	2669	6267	1000	1000	124069942.4	8.33256951446117439234736815791885743808E-03
xt-30K-1000-120-2	2669	6286	100	24235.4	12011820.6	2.01942146765178106626541713206114234826E-01
xt-30K-1000-120-2	2669	6286	200	24010.4	23958025.2	2.00067994231037992822416324887802415288E-01
xt-30K-1000-120-2	2669	6286	300	24291.6	35795877.4	2.02410094459802671939687067198322205592E-01
xt-30K-1000-120-2	2669	6286	400	24247.2	47427359.4	2.0204046591977221717157456857936652055E-01
xt-30K-1000-120-2	2669	6286	500	24061	58545975.4	2.00489293492039946444343102943235214048E-01
xt-30K-1000-120-2	2669	6286	600	23995.2	71173088	1.99940336366632201022897657461313610385E-01
xt-30K-1000-120-2	2669	6286	700	24023	82885096.8	2.00172327857803137924257975137956008556E-01
xt-30K-1000-120-2	2669	6286	800	23974.2	94845041.2	1.99765354975780554782344965043537809021E-01
xt-30K-1000-120-2	2669	6286	900	24152.8	106939710.6	2.0125354521178802063243303898133683089E-01
xt-30K-1000-120-2	2669	6286	1000	24086	119527994.6	2.0069759867608131877204549142594857734E-01
xt-30K-1000-120-2	2669	6287	100	24616	12015294.4	2.05113505559005167496460254178174631006E-01
xt-30K-1000-120-2	2669	6287	200	24796	24044085.8	2.06613014389400510777040829495916790014E-01
xt-30K-1000-120-2	2669	6287	300	24672.8	35929374.2	2.0558679225804938927937982824971482348E-01
xt-30K-1000-120-2	2669	6287	400	24678	47663897	2.05630122508243130407776480769901361848E-01
xt-30K-1000-120-2	2669	6287	500	24792.6	58602787.8	2.06585036543744058515575089492853327206E-01
xt-30K-1000-120-2	2669	6287	600	24696.2	70409897.2	2.05781432436342125981606259524422662238E-01
xt-30K-1000-120-2	2669	6287	700	24661.2	82744502.4	2.05489791073054579702556696026491875482E-01
xt-30K-1000-120-2	2669	6287	800	24605.8	94853989.8	2.0502817012407910314561642246198869071E-01
xt-30K-1000-120-2	2669	6287	900	24891.6	106738509	2.07417494186576184214824642979532041896E-01
xt-30K-1000-120-2	2669	6287	1000	24659.2	118582767	2.05474154334128432876410275552313836174E-01
xt-30K-1000-120-2	2669	6306	100	25389.2	12016386.6	2.11555511115555111155551111555511115556E-01
xt-30K-1000-120-2	2669	6306	200	25210.4	23971285.4	2.10066708455267912810088865541623254744E-01
xt-30K-1000-120-2	2669	6306	300	25247.6	35701492	2.10377034153886580883592542218698667972E-01
xt-30K-1000-120-2	2669	6306	400	25314.8	47095245.8	2.10936280807040520946724880164101590136E-01
xt-30K-1000-120-2	2669	6306	500	25295.6	58846112.8	2.10775940109921702888219703637011178408E-01
xt-30K-1000-120-2	2669	6306	600	15396.6	70833865	1.28292345513319002208041494028819669855E-01
xt-30K-1000-120-2	2669	6306	700	11277.8	82709773.2	9.39727507919035584477371201699327168938E-02
xt-30K-1000-120-2	2669	6306	800	25205	94566989.8	2.10021362994119188598314983032586965256E-01
xt-30K-1000-120-2	2669	6306	900	25316.2	106735856.2	2.10948289449718372911662401904951755674E-01
xt-30K-1000-120-2	2669	6306	1000	25356	118326558.6	2.11279917967879130683282561801120191008E-01
xt-30K-1000-120-2	2669	6307	100	25082	12002841.6	2.08996116647955850300208276772820450108E-01
xt-30K-1000-120-2	2669	6307	200	25296.6	24023119.8	2.10784621668099026840059020431654023466E-01
xt-30K-1000-120-2	2669	6307	300	25367	35814448.8	2.11371228410318428539944249069439407644E-01
xt-30K-1000-120-2	2669	6307	400	25244.6	47312023.4	2.10352032696061843988224242683652297598E-01
xt-30K-1000-120-2	2669	6307	500	25487	58909755.6	2.12371124920988165492555743134138311428E-01
xt-30K-1000-120-2	2669	6307	600	25548.2	71118249.8	2.12881087645680163438828281945590066292E-01
xt-30K-1000-120-2	2669	6307	700	25481.2	83070331.2	2.12322807807211212951414860097178489898E-01
xt-30K-1000-120-2	2669	6307	800	25498	95183035.6	2.12462799002060058747633942752105815602E-01
xt-30K-1000-120-2	2669	6307	900	25487.4	107166044.2	2.12375180324220926905873433177023488598E-01
xt-30K-1000-120-2	2669	6307	1000	25641.6	119560498.6	2.13659704903568409994262896886242470958E-01
xt-30K-1000-120-2	2669	6486	100	23883.4	12005346.4	1.99008765398496049882003269899350428202E-01
xt-30K-1000-120-2	2669	6486	200	23813.2	23958707	1.98424478336649979556849013556841203387E-01
xt-30K-1000-120-2	2669	6486	300	23867.8	35855394.2	1.98878775314453733762980646993114833331E-01
xt-30K-1000-120-2	2669	6486	400	24041.4	47285914.8	2.00325303202793074190732485080867276086E-01
xt-30K-1000-120-2	2669	6486	500	24114	59296615.2	2.00930247207980093297855944602493918698E-01
xt-30K-1000-120-2	2669	6486	600	23796.2	71025380	1.98281838482818384828183848281838482818E-01
xt-30K-1000-120-2	2669	6486	700	23757	83219037.6	1.97956181750566142109239426441903892703E-01
xt-30K-1000-120-2	2669	6486	800	23680	95328848.6	1.97308642543395605868358318175197568515E-01
xt-30K-1000-120-2	2669	6486	900	23803	107378824.4	1.98339152802603933555532465351759980279E-01
xt-30K-1000-120-2	2669	6486	1000	23877.6	119252881.2	1.98960441605443797444477220847185320603E-01
xt-30K-1000-120-2	2669	6487	100	24420.4	12012633.2	2.03483653739988565130676995433558332068E-01
xt-30K-1000-120-2	2669	6487	200	24595.6	23881933.4	2.04944546749881260884418928264909050004E-01
xt-30K-1000-120-2	2669	6487	300	24328.2	35904676.2	2.02715740430412105956469594282346824826E-01
xt-30K-1000-120-2	2669	6487	400	24420.8	47480936	2.03486318034863180348631803486318034864E-01
xt-30K-1000-120-2	2669	6487	500	24466	59257196.6	2.0386328007201724047986110000155073054E-01
xt-30K-1000-120-2	2669	6487	600	24604.2	71002984.4	2.05015178808644759564062147640021531396E-01
xt-30K-1000-120-2	2669	6487	700	24506.4	83473422.6	2.04200938614923535685527863375514278822E-01
xt-30K-1000-120-2	2669	6487	800	24611.4	95083218.8	2.05075175044927284358664482686394016522E-01
xt-30K-1000-120-2	2669	6487	900	24605.4	107231150.4	2.05025174962068166449139055897178361756E-01
xt-30K-1000-120-2	2669	6487	1000	24407.6	119392968.6	2.03377344866830418446074555510066034056E-01
xt-30K-1000-120-2	2669	6506	100	24828.8	12010401.4	2.06886320475450934212642346601013295276E-01
xt-30K-1000-120-2	2669	6506	200	24963.2	23913343	2.08006903756161229110720289540679826688E-01
xt-30K-1000-120-2	2669	6506	300	24926.2	35814285.6	2.07700649770462333606242801707607335746E-01
xt-30K-1000-120-2	2669	6506	400	24722.8	47436994.6	2.06006874291425521397525711493684379506E-01
xt-30K-1000-120-2	2669	6506	500	24655.4	59101968.2	2.0544215786985516395323662674187206272E-01
xt-30K-1000-120-2	2669	6506	600	24770.8	70847385.2	2.0640372810174632435515728826414089724E-01
xt-30K-1000-120-2	2669	6506	700	25102.6	83002671.4	2.09168458628052085926386654899266637318E-01
xt-30K-1000-120-2	2669	6506	800	25105.2	95487990.6	2.0918942949733212983845866079303250039E-01
xt-30K-1000-120-2	2669	6506	900	25032.4	107193494.6	.2085828159371584540945682674374209317
xt-30K-1000-120-2	2669	6506	1000	24883.6	119261077.2	2.07343984294023789411811333219529035756E-01
xt-30K-1000-120-2	2669	6507	100	25795.6	12017110	2.1494255212386953053784288351709945703E-01
xt-30K-1000-120-2	2669	6507	200	25170	23991731.2	2.09730079437248799138717753658969289012E-01
xt-30K-1000-120-2	2669	6507	300	25544	35909641	2.12846445063603729535471513884683225106E-01
xt-30K-1000-120-2	2669	6507	400	25672.6	47537594.6	2.13918370795790185697442399091396601758E-01
xt-30K-1000-120-2	2669	6507	500	25466	58924964.4	.2121965065855475707925231452434772799
xt-30K-1000-120-2	2669	6507	600	25724.6	70920086.2	2.14350946839749813032573248439905351886E-01
xt-30K-1000-120-2	2669	6507	700	25435	83160653	2.1193750173051899577383033237062869388E-01
xt-30K-1000-120-2	2669	6507	800	25934.6	95353380.8	2.16100416203196127768435434220005240868E-01
xt-30K-1000-120-2	2669	6507	900	23906.8	106629232.6	1.99198688165925420659421786648744261171E-01
xt-30K-1000-120-2	2669	6507	1000	24994.2	119169142.8	2.08264516322502342983545565306370819174E-01
xt-30K-1000-120-2	2669	6726	100	23100.4	12014309.2	1.92469240478206304921528833722013987198E-01
xt-30K-1000-120-2	2669	6726	200	23074	23837893.2	1.9226507030742793182831019878572258097E-01
xt-30K-1000-120-2	2669	6726	300	23522	35618954	1.95997714363656806334154117953201777311E-01
xt-30K-1000-120-2	2669	6726	400	23266	47544074.2	1.93864267016177229493833522659127487301E-01
xt-30K-1000-120-2	2669	6726	500	23349.4	58645391.2	1.94560169253535965227029582526688989227E-01
xt-30K-1000-120-2	2669	6726	600	23200	70765473	1.93314650711562652302317742994680042207E-01
