DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
mysql	pk-xt-1M-1000-120-6	3010	9651	1	6	.75	.1	0	138.557	1100
mysql	pk-xt-1M-1000-120-6	3010	9653	1	6	1	.1	0	139.952	1100
mysql	pk-xt-1M-1000-120-8	2489	9295	1	8	.25	0	25	7354.461	1100
mysql	pk-xt-1M-1000-120-8	2489	9304	1	8	.5	0	25	25218.892	100
mysql	pk-xt-1M-1000-120-8	2489	9307	1	8	.75	0	25	27186.404	100
mysql	pk-xt-1M-1000-120-8	2489	9309	1	8	1	0	25	21320.21	100
mysql	pk-xt-1M-1000-120-8	2489	9311	1	8	.25	0	50	3789.736	1100
mysql	pk-xt-1M-1000-120-8	2489	9314	1	8	.5	0	50	6348.797	1100
mysql	pk-xt-1M-1000-120-8	2489	9316	1	8	.75	0	50	49242.61	100
mysql	pk-xt-1M-1000-120-8	2489	9318	1	8	1	0	50	40831.209	100
mysql	pk-xt-1M-1000-120-8	2489	9320	1	8	.25	0	75	5662.672	1100
mysql	pk-xt-1M-1000-120-8	2489	9322	1	8	.5	0	75	5667.605	1100
mysql	pk-xt-1M-1000-120-8	2489	9328	1	8	.75	0	75	60292.095	1100
mysql	pk-xt-1M-1000-120-8	2489	9336	1	8	1	0	75	64589.541	1100
mysql	pk-xt-1M-1000-120-8	2489	9339	1	8	.25	0	100	4722.872	800
mysql	pk-xt-1M-1000-120-8	2489	9348	1	8	.5	0	100	5780.182	1100
mysql	pk-xt-1M-1000-120-8	2489	9353	1	8	.75	0	100	67393.945	700
mysql	pk-xt-1M-1000-120-8	2489	9355	1	8	1	0	100	65472.375	1100
mysql	pk-xt-1M-1000-120-8	2489	9409	1	8	.25	.01	0	26.22	1100
mysql	pk-xt-1M-1000-120-8	2489	9412	1	8	.5	.01	0	26.449	1100
