"DBMS" "EXPERIMENTNAME" "RUNID" "BATCHSETID" "PK" "NUMPROCESSORS" "ACTROWPOOL" "PCTREAD" "PCTUPDATE" "ATP" "MAXMPL"
"744" "pgsql" "xt-1M-1000-120-4" 749 2225 0 0.5 1 0 0 6.2198885905549e-05 0
"745" "pgsql" "xt-1M-1000-120-4" 749 2228 0 0.5 0.25 0 0 4.96702801857636e-05 0
"746" "pgsql" "xt-1M-1000-120-4" 749 2263 0 0.5 1 0 0 3.85938584860138e-05 0
"747" "pgsql" "xt-1M-1000-120-4" 749 2283 0 0.5 0.25 0 0 3.16533141748182e-05 0.4
"748" "pgsql" "xt-1M-1000-120-4" 749 2301 0 0.5 0.5 0 0 2.8219498821499e-05 0.1
"749" "pgsql" "xt-1M-1000-120-4" 749 2304 0 0.5 0.75 0 0 4.38411311613198e-05 0.6
"750" "pgsql" "xt-1M-1000-120-4" 749 2322 0 0.5 1 0 0 3.1762541332922e-05 0.2
"751" "pgsql" "xt-1M-1000-120-4" 749 2323 0 0.5 0.25 0 0 1.71317604719259e-05 0
"752" "pgsql" "xt-1M-1000-120-4" 749 2342 0 0.5 0.75 0 0 2.62318510414739e-05 0.1
"753" "pgsql" "xt-1M-1000-120-4" 749 2344 0 0.5 1 0 0 1.44646123319463e-05 0.1
"754" "pgsql" "xt-1M-1000-120-4" 749 2362 0 0.5 0.25 0.01 0.01 0.391353122132166 0.1
"755" "pgsql" "xt-1M-1000-120-4" 749 2382 0 0.5 0.5 0.01 0.01 0.24761200712805 1
"756" "pgsql" "xt-1M-1000-120-4" 749 2384 0 0.5 0.75 0.01 0.01 0.310184655691117 0
"757" "pgsql" "xt-1M-1000-120-4" 749 2387 0 0.5 1 0.01 0.01 0.261468966289414 0
"758" "pgsql" "xt-1M-1000-120-4" 749 3003 0 0.5 0.25 0.1 0.1 0.344594402791802 0
"759" "pgsql" "xt-1M-1000-120-4" 749 3004 0 0.5 0.5 0.1 0.1 0.308571912619126 0
"760" "pgsql" "xt-1M-1000-120-4" 749 3023 0 0.5 0.75 0.1 0.1 0.214246967872445 0
"761" "pgsql" "xt-1M-1000-120-4" 749 3024 0 0.5 1 0.1 0.1 0.253204289074029 0
"762" "pgsql" "xt-1M-1000-120-4" 749 3183 0 0.5 0.25 1 1 0.241819717363197 0
"763" "pgsql" "xt-1M-1000-120-4" 749 3184 0 0.5 0.5 1 1 0.2823154520185 0
"764" "pgsql" "xt-1M-1000-120-4" 749 3203 0 0.5 0.75 1 1 0.234721005179504 0
"765" "pgsql" "xt-1M-1000-120-4" 749 3204 0 0.5 1 1 1 0.228402882338534 0
"766" "pgsql" "xt-1M-1000-120-8" 829 3764 0 1 0.25 0 0 2.29588323897566e-05 0.1
"767" "pgsql" "xt-1M-1000-120-8" 829 3804 0 1 0.5 0 0 4.31411462326979e-05 0.3
"768" "pgsql" "xt-1M-1000-120-8" 829 3806 0 1 0.75 0 0 1.24931516586304e-05 0.2
"769" "pgsql" "xt-1M-1000-120-8" 829 3823 0 1 1 0 0 2.61821437314909e-05 0.1
"770" "pgsql" "xt-1M-1000-120-8" 829 3843 0 1 0.25 0 0 3.3636879365983e-05 0.1
"771" "pgsql" "xt-1M-1000-120-8" 829 3863 0 1 0.5 0 0 6.1499259098757e-05 0.3
"772" "pgsql" "xt-1M-1000-120-8" 829 4164 0 1 0.75 0 0 7.12281399771529e-05 0.1
"773" "pgsql" "xt-1M-1000-120-8" 829 4184 0 1 1 0 0 3.53272144028678e-05 0.1
"774" "pgsql" "xt-1M-1000-120-8" 829 4204 0 1 0.25 0 0 3.14492563561705e-05 0.1
"775" "pgsql" "xt-1M-1000-120-8" 829 4224 0 1 0.5 0 0 2.71175579510552e-05 0.1
"776" "pgsql" "xt-1M-1000-120-8" 829 4244 0 1 0.75 0 0 4.0288132863027e-05 0
"777" "pgsql" "xt-1M-1000-120-8" 829 4265 0 1 1 0 0 3.92252272720367e-05 0.1
"778" "pgsql" "xt-1M-1000-120-8" 829 4384 0 1 0.25 0 0 5.98236070568959e-05 1
"779" "pgsql" "xt-1M-1000-120-8" 829 4604 0 1 0.5 0 0 9.56986046107e-05 0.4
"780" "pgsql" "xt-1M-1000-120-8" 829 4625 0 1 0.75 0 0 4.71344911329724e-05 0.2
"781" "pgsql" "xt-1M-1000-120-8" 829 4724 0 1 1 0 0 8.25605471608784e-05 0.1
"782" "pgsql" "xt-1M-1000-120-8" 829 4765 0 1 0.25 0.01 0.01 0.262909342316476 0.5
"783" "pgsql" "xt-1M-1000-120-8" 829 4805 0 1 0.5 0.01 0.01 0.183849397365209 0.4
"784" "pgsql" "xt-1M-1000-120-8" 829 4824 0 1 0.75 0.01 0.01 0.326990073849502 0.5
"785" "pgsql" "xt-1M-1000-120-8" 829 4844 0 1 1 0.01 0.01 0.340659893583704 1
"786" "pgsql" "xt-1M-1000-120-8" 829 5205 0 1 0.25 0.1 0.1 0.196933768986391 0.4
"787" "pgsql" "xt-1M-1000-120-8" 829 5245 0 1 0.5 0.1 0.1 0.347418223215893 0.7
"788" "pgsql" "xt-1M-1000-120-8" 829 5284 0 1 0.75 0.1 0.1 0.261714673247127 0.6
"789" "pgsql" "xt-1M-1000-120-8" 829 5304 0 1 1 0.1 0.1 0.187219364036976 0.4
"790" "pgsql" "xt-1M-1000-120-8" 829 5606 0 1 0.25 1 1 0.286955249653022 0
"791" "pgsql" "xt-1M-1000-120-8" 829 5608 0 1 0.5 1 1 0.211842293667754 0.1
"792" "pgsql" "xt-1M-1000-120-8" 829 5626 0 1 0.75 1 1 0.294253076284872 0
"793" "pgsql" "xt-1M-1000-120-8" 829 5628 0 1 1 1 1 0.141737727841294 0
"794" "sqlserver" "pk-xt-30K-1000-120-1" 869 4425 1 0.125 0.25 0 0 0.243500647905957 0.5
"795" "sqlserver" "pk-xt-30K-1000-120-1" 869 4426 1 0.125 0.5 0 0 0.253895339364366 0.5
"796" "sqlserver" "pk-xt-30K-1000-120-1" 869 4444 1 0.125 0.75 0 0 0.267405395291948 0.5
"797" "sqlserver" "pk-xt-30K-1000-120-1" 869 4445 1 0.125 1 0 0 0.262110740448452 0.5
"798" "sqlserver" "pk-xt-30K-1000-120-1" 869 4464 1 0.125 0.25 0 0 0.263051462176783 0.5
"799" "sqlserver" "pk-xt-30K-1000-120-1" 869 4465 1 0.125 0.5 0 0 0.247658428097249 0.5
"800" "sqlserver" "pk-xt-30K-1000-120-1" 869 4484 1 0.125 0.75 0 0 0.256418469455092 0.5
"801" "sqlserver" "pk-xt-30K-1000-120-1" 869 4486 1 0.125 1 0 0 0.256833664659593 0.5
"802" "sqlserver" "pk-xt-30K-1000-120-1" 869 4504 1 0.125 0.25 0 0 0.264661071826012 0.5
"803" "sqlserver" "pk-xt-30K-1000-120-1" 869 4505 1 0.125 0.5 0 0 0.252394305449633 0.6
"804" "sqlserver" "pk-xt-30K-1000-120-1" 869 4524 1 0.125 0.75 0 0 0.266085636989159 0.5
"805" "sqlserver" "pk-xt-30K-1000-120-1" 869 4525 1 0.125 1 0 0 0.277507167947197 0.5
"806" "sqlserver" "pk-xt-30K-1000-120-1" 869 4544 1 0.125 0.25 0 0 0.267142793793663 0.5
"807" "sqlserver" "pk-xt-30K-1000-120-1" 869 4545 1 0.125 0.5 0 0 0.256037801564075 0.5
"808" "sqlserver" "pk-xt-30K-1000-120-1" 869 4564 1 0.125 0.75 0 0 0.264422948957538 0.5
"809" "sqlserver" "pk-xt-30K-1000-120-1" 869 4565 1 0.125 1 0 0 0.266703803972046 0.5
"810" "sqlserver" "pk-xt-30K-1000-120-1" 869 4584 1 0.125 0.25 0.01 0.01 0.104585673930321 0.6
"811" "sqlserver" "pk-xt-30K-1000-120-1" 869 4585 1 0.125 0.5 0.01 0.01 0.114305925934851 0.6
"812" "sqlserver" "pk-xt-30K-1000-120-1" 869 4624 1 0.125 0.75 0.01 0.01 0.08275579482439 0.5
"813" "sqlserver" "pk-xt-30K-1000-120-1" 869 4626 1 0.125 1 0.01 0.01 0.0665985466660508 1
"814" "sqlserver" "pk-xt-30K-1000-120-1" 869 4804 1 0.125 0.25 0.1 0.1 0.111720083554765 0.5
"815" "sqlserver" "pk-xt-30K-1000-120-1" 869 4806 1 0.125 0.5 0.1 0.1 0.0938520596966099 0.5
"816" "sqlserver" "pk-xt-30K-1000-120-1" 869 4825 1 0.125 0.75 0.1 0.1 0.127660494316958 0.5
"817" "sqlserver" "pk-xt-30K-1000-120-1" 869 4845 1 0.125 1 0.1 0.1 0.0987675308492008 0.7
"818" "sqlserver" "pk-xt-30K-1000-120-1" 869 5066 1 0.125 0.25 1 1 0.114306366639575 0.5
"819" "sqlserver" "pk-xt-30K-1000-120-1" 869 5085 1 0.125 0.5 1 1 0.114624417071892 0.5
"820" "sqlserver" "pk-xt-30K-1000-120-1" 869 5105 1 0.125 0.75 1 1 0.100555066811773 0.5
"821" "sqlserver" "pk-xt-30K-1000-120-1" 869 5125 1 0.125 1 1 1 0.101780126242851 0.5
"822" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7026 1 0.25 0.25 0 0 0.00157754313408676 0.6
"823" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7046 1 0.25 0.5 0 0 0.00146890601750983 0.6
"824" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7066 1 0.25 0.75 0 0 0.00168242362429294 0.6
"825" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7086 1 0.25 1 0 0 0.00152736632638485 0.6
"826" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7106 1 0.25 0.25 0 0 0.00103173115732636 0.5
"827" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7126 1 0.25 0.5 0 0 0.000744040861256715 0.3
"828" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7146 1 0.25 0.75 0 0 0.00083473492816838 0.6
"829" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7166 1 0.25 1 0 0 0.000921666280638193 0.1
"830" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7186 1 0.25 0.25 0 0 0.000685857667053623 0
"831" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7206 1 0.25 0.5 0 0 0.000699888307352159 0
"832" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7226 1 0.25 0.75 0 0 0.000787125137742833 0.2
"833" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7266 1 0.25 1 0 0 0.00111231594635197 0
"834" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7287 1 0.25 0.25 0 0 0.000652031627737114 0.5
"835" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7307 1 0.25 0.5 0 0 0.000647779718875689 0.3
"836" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7326 1 0.25 0.75 0 0 0.000743740683538936 0.5
"837" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7346 1 0.25 1 0 0 0.000706969235420655 0.3
"838" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7386 1 0.25 0.25 0.01 0.01 0.000770137771992701 0
"839" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7407 1 0.25 0.5 0.01 0.01 0.000845332182859792 0
"840" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7426 1 0.25 0.75 0.01 0.01 0.000810971682524418 0
"841" "sqlserver" "pk-xt-30K-1000-120-2" 1110 7446 1 0.25 1 0.01 0.01 0.00076944079528745 0
"842" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8347 1 0.5 0.25 0 0 0.00029322198910222 0.6
"843" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8446 1 0.5 0.5 0 0 0.00039124652337342 0.6
"844" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8467 1 0.5 0.75 0 0 0.000337094420111469 0.6
"845" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8506 1 0.5 1 0 0 0.000462796400002509 0.6
"846" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8546 1 0.5 0.25 0 0 0.000363531689834544 0.6
"847" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8566 1 0.5 0.5 0 0 0.000517825615250125 0.6
"848" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8587 1 0.5 0.75 0 0 0.000604134981725858 0.6
"849" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8626 1 0.5 1 0 0 0.000555581683527392 0.6
"850" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8666 1 0.5 0.25 0 0 0.000531734207629049 0.6
"851" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8826 1 0.5 0.5 0 0 0.000637631907080736 0.6
"852" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8846 1 0.5 0.75 0 0 0.000620286061378927 0.6
"853" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8866 1 0.5 1 0 0 0.000683216733431588 0.6
"854" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8886 1 0.5 0.25 0 0 0.000597640299092823 0.6
"855" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8906 1 0.5 0.5 0 0 0.000600645299367082 0.6
"856" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8926 1 0.5 0.75 0 0 0.0006003009294155 0.6
"857" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8946 1 0.5 1 0 0 0.000656245790557673 0.6
"858" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8966 1 0.5 0.25 0.01 0.01 0.000384887568913898 1
"859" "sqlserver" "pk-xt-30K-1000-120-4" 1232 8986 1 0.5 0.5 0.01 0.01 0.000386690497454088 1
"860" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9006 1 0.5 0.75 0.01 0.01 0.000387282759336291 1
"861" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9026 1 0.5 1 0.01 0.01 0.000395182067410357 1
"862" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9046 1 0.5 0.25 0.1 0.1 0.000399099848604534 1
"863" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9067 1 0.5 0.5 0.1 0.1 0.000388525155588402 1
"864" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9086 1 0.5 0.75 0.1 0.1 0.000387795231674804 1
"865" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9106 1 0.5 1 0.1 0.1 0.000386895558013859 1
"866" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9126 1 0.5 0.25 1 1 0.000386042941561356 1
"867" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9146 1 0.5 0.5 1 1 0.000385324692419412 1
"868" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9166 1 0.5 0.75 1 1 0.000386187980902444 1
"869" "sqlserver" "pk-xt-30K-1000-120-4" 1232 9186 1 0.5 1 1 1 0.000386166421968287 1
"870" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9398 1 1 0.25 0 0 0.000276671388735772 1
"871" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9399 1 1 0.5 0 0 0.000266945229583283 1
"872" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9400 1 1 0.75 0 0 0.000252047433085952 1
"873" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9401 1 1 1 0 0 0.000465417851797 1
"874" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9402 1 1 0.25 0 0 0.000271131745398578 1
"875" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9403 1 1 0.5 0 0 0.000301335239157438 0.4
"876" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9404 1 1 0.75 0 0 0.00039185733596641 1
"877" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9405 1 1 1 0 0 0.000478261031732124 0.7
"878" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9406 1 1 0.25 0 0 0.000277883058134882 0.7
"879" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9407 1 1 0.5 0 0 0.000305198729082209 0.7
"880" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9408 1 1 0.75 0 0 0.000340423305768642 1
"881" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9410 1 1 1 0 0 0.000395452879138089 0.7
"882" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9411 1 1 0.25 0 0 0.000227814618098693 0.4
"883" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9459 1 1 0.5 0 0 0.000291460745943025 0.7
"884" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9460 1 1 0.75 0 0 0.00032550882079404 0.7
"885" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9461 1 1 1 0 0 0.000360016652450215 0.7
"886" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9462 1 1 0.25 0.01 0.01 0.000588736101164203 1
"887" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9463 1 1 0.5 0.01 0.01 0.000585043148854805 1
"888" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9464 1 1 0.75 0.01 0.01 0.000586491035412882 1
"889" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9465 1 1 1 0.01 0.01 0.000588815246088599 1
"890" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9466 1 1 0.25 0.1 0.1 0.000593244711753263 1
"891" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9467 1 1 0.5 0.1 0.1 0.000589562646347493 1
"892" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9468 1 1 0.75 0.1 0.1 0.000592062694841665 0.3
"893" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9469 1 1 1 0.1 0.1 0.000585196997992908 1
"894" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9470 1 1 0.25 1 1 0.000590663656101179 1
"895" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9471 1 1 0.5 1 1 0.000544315457257822 1
"896" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9472 1 1 0.75 1 1 0.000595324754965389 1
"897" "sqlserver" "pk-xt-30K-1000-120-8" 1649 9473 1 1 1 1 1 0.000598620550165485 1
"898" "sqlserver" "xt-30K-1000-120-1" 611 41 0 0.125 0.25 0 0 0.227377402126123 0.6
"899" "sqlserver" "xt-30K-1000-120-1" 611 42 0 0.125 0.5 0 0 0.237414057560675 0.5
"900" "sqlserver" "xt-30K-1000-120-1" 611 61 0 0.125 0.75 0 0 0.257059794027984 0.5
"901" "sqlserver" "xt-30K-1000-120-1" 611 62 0 0.125 1 0 0 0.239499969530099 0.5
"902" "sqlserver" "xt-30K-1000-120-1" 611 81 0 0.125 0.25 0 0 0.236831049045184 0.5
"903" "sqlserver" "xt-30K-1000-120-1" 611 101 0 0.125 0.5 0 0 0.263476759639982 0.5
"904" "sqlserver" "xt-30K-1000-120-1" 611 121 0 0.125 0.75 0 0 0.259480811408878 0.5
"905" "sqlserver" "xt-30K-1000-120-1" 611 141 0 0.125 1 0 0 0.283863640550813 0.5
"906" "sqlserver" "xt-30K-1000-120-1" 611 142 0 0.125 0.25 0 0 0.253547953740479 0.5
"907" "sqlserver" "xt-30K-1000-120-1" 611 143 0 0.125 0.5 0 0 0.246000280692309 0.5
"908" "sqlserver" "xt-30K-1000-120-1" 611 161 0 0.125 0.75 0 0 0.257034690547204 0.5
"909" "sqlserver" "xt-30K-1000-120-1" 611 162 0 0.125 1 0 0 0.291674289119707 0.5
"910" "sqlserver" "xt-30K-1000-120-1" 611 181 0 0.125 0.25 0 0 0.247556972111229 0.5
"911" "sqlserver" "xt-30K-1000-120-1" 611 182 0 0.125 0.5 0 0 0.251956702132492 0.5
"912" "sqlserver" "xt-30K-1000-120-1" 611 201 0 0.125 0.75 0 0 0.257498183995537 0.5
"913" "sqlserver" "xt-30K-1000-120-1" 611 221 0 0.125 1 0 0 0.256142009787982 0.5
"914" "sqlserver" "xt-30K-1000-120-1" 611 222 0 0.125 0.25 0.01 0.01 0.101543178085604 0.6
"915" "sqlserver" "xt-30K-1000-120-1" 611 241 0 0.125 0.5 0.01 0.01 0.0909502002999567 0.6
"916" "sqlserver" "xt-30K-1000-120-1" 611 261 0 0.125 0.75 0.01 0.01 0.0935026141559575 0.5
"917" "sqlserver" "xt-30K-1000-120-1" 611 281 0 0.125 1 0.01 0.01 0.0895981523721255 0.5
"918" "sqlserver" "xt-30K-1000-120-1" 611 583 0 0.125 0.25 0.1 0.1 0.119766816491053 0.6
"919" "sqlserver" "xt-30K-1000-120-1" 611 602 0 0.125 0.5 0.1 0.1 0.0934686349121222 0.6
"920" "sqlserver" "xt-30K-1000-120-1" 611 621 0 0.125 0.75 0.1 0.1 0.073056524246754 0.6
"921" "sqlserver" "xt-30K-1000-120-1" 611 642 0 0.125 1 0.1 0.1 0.112867173345668 0.5
"922" "sqlserver" "xt-30K-1000-120-1" 611 981 0 0.125 0.25 1 1 0.096945798262843 0.5
"923" "sqlserver" "xt-30K-1000-120-1" 611 1002 0 0.125 0.5 1 1 0.107212623969266 0.5
"924" "sqlserver" "xt-30K-1000-120-1" 611 1022 0 0.125 0.75 1 1 0.104915778528558 0.6
"925" "sqlserver" "xt-30K-1000-120-1" 611 1041 0 0.125 1 1 1 0.103778065155028 0.6
"926" "sqlserver" "xt-30K-1000-120-2" 989 6066 0 0.25 0.25 0 0 0.00103805895518669 0.6
"927" "sqlserver" "xt-30K-1000-120-2" 989 6086 0 0.25 0.5 0 0 0.00068872851489042 0.6
"928" "sqlserver" "xt-30K-1000-120-2" 989 6106 0 0.25 0.75 0 0 0.000761722052239994 0.2
"929" "sqlserver" "xt-30K-1000-120-2" 989 6107 0 0.25 1 0 0 0.000777193846406206 0.6
"930" "sqlserver" "xt-30K-1000-120-2" 989 6126 0 0.25 0.25 0 0 0.000728871680036724 0.5
"931" "sqlserver" "xt-30K-1000-120-2" 989 6146 0 0.25 0.5 0 0 0.00125187566532209 0.6
"932" "sqlserver" "xt-30K-1000-120-2" 989 6166 0 0.25 0.75 0 0 0.00148342699821779 0.6
"933" "sqlserver" "xt-30K-1000-120-2" 989 6167 0 0.25 1 0 0 0.00149266224396592 0.6
"934" "sqlserver" "xt-30K-1000-120-2" 989 6186 0 0.25 0.25 0 0 0.00133566707721216 0.6
"935" "sqlserver" "xt-30K-1000-120-2" 989 6188 0 0.25 0.5 0 0 0.00139239715627846 0.6
"936" "sqlserver" "xt-30K-1000-120-2" 989 6206 0 0.25 0.75 0 0 0.00131693236342983 0.6
"937" "sqlserver" "xt-30K-1000-120-2" 989 6226 0 0.25 1 0 0 0.00136714978214724 0.6
"938" "sqlserver" "xt-30K-1000-120-2" 989 6246 0 0.25 0.25 0 0 0.0012187363604265 0.7
"939" "sqlserver" "xt-30K-1000-120-2" 989 6247 0 0.25 0.5 0 0 0.000813780432035919 0.2
"940" "sqlserver" "xt-30K-1000-120-2" 989 6266 0 0.25 0.75 0 0 0.000826226383237376 0.6
"941" "sqlserver" "xt-30K-1000-120-2" 989 6267 0 0.25 1 0 0 0.000948487886709062 0
"942" "sqlserver" "xt-30K-1000-120-2" 989 6286 0 0.25 0.25 0.01 0.01 0.00078685826535523 0.1
"943" "sqlserver" "xt-30K-1000-120-2" 989 6287 0 0.25 0.5 0.01 0.01 0.000787149561651628 0.1
"944" "sqlserver" "xt-30K-1000-120-2" 989 6306 0 0.25 0.75 0.01 0.01 0.00076590462871516 0
"945" "sqlserver" "xt-30K-1000-120-2" 989 6307 0 0.25 1 0.01 0.01 0.000757087024644997 0
"946" "sqlserver" "xt-30K-1000-120-2" 989 6486 0 0.25 0.25 0.1 0.1 0.000758696424148336 0.1
"947" "sqlserver" "xt-30K-1000-120-2" 989 6487 0 0.25 0.5 0.1 0.1 0.000758208232469887 1
"948" "sqlserver" "xt-30K-1000-120-2" 989 6506 0 0.25 0.75 0.1 0.1 0.000771954882157353 0.1
"949" "sqlserver" "xt-30K-1000-120-2" 989 6507 0 0.25 1 0.1 0.1 0.000762127088029553 0
"950" "sqlserver" "xt-30K-1000-120-2" 989 6726 0 0.25 0.25 1 1 0.000767765644616151 0
"951" "sqlserver" "xt-30K-1000-120-2" 989 6727 0 0.25 0.5 1 1 0.000771064877785813 0.1
"952" "sqlserver" "xt-30K-1000-120-2" 989 6728 0 0.25 0.75 1 1 0.000688096573109469 0.2
"953" "sqlserver" "xt-30K-1000-120-2" 989 6746 0 0.25 1 1 1 0.000741855530226613 1
"954" "sqlserver" "xt-30K-1000-120-4" 1469 7746 0 0.5 0.25 0 0 0.000499451601774821 0.6
"955" "sqlserver" "xt-30K-1000-120-4" 1469 9345 0 0.5 0.5 0 0 0.000554726846719543 0.6
"956" "sqlserver" "xt-30K-1000-120-4" 1469 9346 0 0.5 0.75 0 0 0.000590168803356694 0.5
"957" "sqlserver" "xt-30K-1000-120-4" 1469 9347 0 0.5 1 0 0 0.000572735862425866 0.6
"958" "sqlserver" "xt-30K-1000-120-4" 1469 9349 0 0.5 0.25 0 0 0.000514006102686059 0.6
"959" "sqlserver" "xt-30K-1000-120-4" 1469 9350 0 0.5 0.5 0 0 0.000530435299752188 0.7
"960" "sqlserver" "xt-30K-1000-120-4" 1469 9351 0 0.5 0.75 0 0 0.00051469863868062 0.6
"961" "sqlserver" "xt-30K-1000-120-4" 1469 9352 0 0.5 1 0 0 0.000579346504907405 0.6
"962" "sqlserver" "xt-30K-1000-120-4" 1469 9354 0 0.5 0.25 0 0 0.00054474183710844 0.6
"963" "sqlserver" "xt-30K-1000-120-4" 1469 9356 0 0.5 0.5 0 0 0.000508429716049123 0.6
"964" "sqlserver" "xt-30K-1000-120-4" 1469 9366 0 0.5 0.75 0 0 0.000518100796064181 0.6
"965" "sqlserver" "xt-30K-1000-120-4" 1469 9367 0 0.5 1 0 0 0.000523650753310075 0.6
"966" "sqlserver" "xt-30K-1000-120-4" 1469 9368 0 0.5 0.25 0 0 0.000515837036353343 0.5
"967" "sqlserver" "xt-30K-1000-120-4" 1469 9369 0 0.5 0.5 0 0 0.000551020858775539 0.6
"968" "sqlserver" "xt-30K-1000-120-4" 1469 9370 0 0.5 0.75 0 0 0.00051405265852394 0.6
"969" "sqlserver" "xt-30K-1000-120-4" 1469 9371 0 0.5 1 0 0 0.000556636710438125 0.6
"970" "sqlserver" "xt-30K-1000-120-4" 1469 9372 0 0.5 0.25 0.01 0.01 0.000412985163064517 1
"971" "sqlserver" "xt-30K-1000-120-4" 1469 9387 0 0.5 0.5 0.01 0.01 0.000405526917836092 1
"972" "sqlserver" "xt-30K-1000-120-4" 1469 9388 0 0.5 0.75 0.01 0.01 0.000410921450207832 1
"973" "sqlserver" "xt-30K-1000-120-4" 1469 9389 0 0.5 1 0.01 0.01 0.000410691822490533 1
"974" "sqlserver" "xt-30K-1000-120-4" 1469 9390 0 0.5 0.25 0.1 0.1 0.000415500181051177 1
"975" "sqlserver" "xt-30K-1000-120-4" 1469 9391 0 0.5 0.5 0.1 0.1 0.000405136063670996 1
"976" "sqlserver" "xt-30K-1000-120-4" 1469 9392 0 0.5 0.75 0.1 0.1 0.000409482946441697 1
"977" "sqlserver" "xt-30K-1000-120-4" 1469 9393 0 0.5 1 0.1 0.1 0.000408921626285592 1
"978" "sqlserver" "xt-30K-1000-120-4" 1469 9394 0 0.5 0.25 1 1 0.000412835253266542 1
"979" "sqlserver" "xt-30K-1000-120-4" 1469 9395 0 0.5 0.5 1 1 0.000409941772130099 1
"980" "sqlserver" "xt-30K-1000-120-4" 1469 9396 0 0.5 0.75 1 1 0.00040916371664257 1
"981" "sqlserver" "xt-30K-1000-120-4" 1469 9397 0 0.5 1 1 1 0.000425089680913396 1
"982" "sqlserver" "xt-30K-1000-120-8" 1769 9286 0 1 0.25 0 0 0.000433167333658726 0.7
"983" "sqlserver" "xt-30K-1000-120-8" 1769 9287 0 1 0.5 0 0 0.000496808805919271 0.7
